"dates","deaths","recovered","confirmed","tests","test_pm","time","tests_int","tests_pm_int","cumulated","index","p-values"
2020-02-24,1,4,12,31,0.000471689751695668,1,31,0.000471689751695668,0.387096774193548,NA,NA
2020-02-25,1,11,14,146,0.00222150657250218,2,146,0.00222150657250218,0.0958904109589041,NA,NA
2020-02-26,2,11,18,412,0.00626890895801984,3,412,0.00626890895801984,0.0436893203883495,NA,NA
2020-02-27,2,11,38,851,0.0129486444739682,4,851,0.0129486444739682,0.0446533490011751,NA,NA
2020-02-28,2,11,57,1316,0.0200239907494032,5,1316,0.0200239907494032,0.0433130699088146,NA,NA
2020-02-29,2,12,100,1902,0.0289404486362955,6,1902,0.0289404486362955,0.0525762355415352,NA,NA
2020-03-01,2,12,130,2451,0.0372939219808413,7,2451,0.0372939219808413,0.0530395756833945,"4","0.343137254901961"
2020-03-02,3,12,191,2887,0.0439280101014643,8,2887,0.0439280101014643,0.0661586421891237,NA,NA
2020-03-03,4,12,204,3594,0.0546855795998139,9,3594,0.0546855795998139,0.0567612687813022,"5","0.33199759567221"
2020-03-04,4,12,288,4803,0.0730814799159449,10,4803,0.0730814799159449,0.0599625234228607,NA,NA
2020-03-05,6,12,380,6046,0.091994717379097,11,6046,0.091994717379097,0.0628514720476348,"6","0.079295154185022"
2020-03-06,9,12,656,7695,0.117085569009618,12,7695,0.117085569009618,0.0852501624431449,NA,NA
2020-03-07,11,12,959,9495,0.14447400620485,13,9495,0.14447400620485,0.101000526592944,"7","0.0778778778778779"
2020-03-08,19,12,1136,11071,0.168454104549121,14,11071,0.168454104549121,0.102610423629302,NA,NA
2020-03-09,19,12,1219,12667,0.192738518862227,15,12667,0.192738518862227,0.096234309623431,"8","0.483624673498091"
2020-03-10,33,12,1794,15018,0.228510860998888,16,15018,0.228510860998888,0.119456652017579,NA,NA
2020-03-11,48,12,2293,NA,NA,17,18260.7488771277,0.277851874310623,0.12556987752414,"9","0.326988579442997"
2020-03-12,48,12,2293,NA,NA,18,22225.1349735374,0.33817317409905,0.103171476921521,NA,NA
2020-03-13,79,12,3681,NA,NA,19,26741.0466313832,0.406886375665787,0.137653550017747,"10","0.3042"
2020-03-14,91,12,4496,NA,NA,20,31638.3721928193,0.481403094312454,0.142105920386777,NA,NA
2020-03-15,91,12,4532,36747,0.559134945340668,21,36747,0.559134945340668,0.123329795629575,"11","0.186511907144287"
2020-03-16,149,12,6683,NA,NA,22,41896.8183950794,0.637493544052048,0.159510918871703,NA,NA
2020-03-17,149,12,7715,NA,NA,23,47279.2254887236,0.719391165520629,0.163179492054921,"12","0.281081081081081"
2020-03-18,149,12,9124,NA,NA,24,53085.6193915987,0.807740084820448,0.17187328893527,NA,NA
2020-03-19,244,12,10970,NA,NA,25,59507.3982143708,0.905452577025541,0.184346826263205,"13","0.283309957924264"
2020-03-20,451,12,12758,NA,NA,26,66735.9600677061,1.01544091720994,0.191171296360411,NA,NA
2020-03-21,563,12,14463,NA,NA,27,74962.7030622705,1.14061738044769,0.192935945599317,"14","0.373923492890046"
2020-03-22,676,2206,16243,NA,NA,28,84379.0253087303,1.28389424181282,0.19250044594103,NA,NA
2020-03-23,862,2206,20123,NA,NA,29,95176.3249177514,1.44818377637936,0.211428630149249,"15","0.1642"
2020-03-24,1102,3250,22622,107546,1.63639825922136,30,107546,1.63639825922136,0.210347200267792,NA,NA
2020-03-25,1333,3907,25600,NA,NA,31,121679.448666142,1.85144996541285,0.210388855970575,"16","0.334200520312187"
2020-03-26,1698,4955,29551,NA,NA,32,137232.646167522,2.08810428371928,0.215335059297237,NA,NA
2020-03-27,1997,5707,33402,NA,NA,33,153861.567755482,2.3411266029061,0.217091249538565,"17","0.0473420260782347"
2020-03-28,2317,5724,38105,NA,NA,34,171222.188681366,2.60528231173878,0.222547090966762,NA,NA
2020-03-29,2611,7226,40708,NA,NA,35,188970.484196518,2.87533679898276,0.215419885137544,"18","0.0036"
2020-03-30,3030,7964,45170,NA,NA,36,206762.429552282,3.1460554534035,0.218463287057567,NA,NA
2020-03-31,3532,9513,52827,224254,3.41220366376646,37,224254,3.41220366376646,0.235567704477958,NA,NA
2020-04-01,4043,11053,57749,NA,NA,38,241101.170791017,3.66854681883708,0.239521856366496,NA,NA
2020-04-02,5398,12548,59929,NA,NA,39,257395.999019147,3.91648564079999,0.232828016862617,NA,NA
2020-04-03,6520,14135,65202,NA,NA,40,273230.541778205,4.15742085183981,0.23863364459793,NA,NA
2020-04-04,7574,15572,90848,NA,NA,41,288696.856162004,4.39275317414115,0.31468302498251,NA,NA
2020-04-05,8093,16349,93773,NA,NA,42,303886.99926436,4.62388332988864,0.308578518419684,NA,NA
2020-04-06,8926,17428,98963,NA,NA,43,318893.028179087,4.85221204126688,0.310332905567391,NA,NA
2020-04-07,10343,19523,110065,333807,5.07914003046051,44,333807,5.07914003046051,0.329726458702184,NA,NA
