"","datesnames","response","cum.response","point.pred","point.pred.lower","point.pred.upper","cum.pred","cum.pred.lower","cum.pred.upper","point.effect","point.effect.lower","point.effect.upper","cum.effect","cum.effect.lower","cum.effect.upper"
"1","2020-01-22","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2020-01-24","0.246860077931526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2020-01-26","-0.246860077931526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2020-01-28","-1.07222553349491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2020-01-30","-0.266059608438615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2020-02-01","0.679578451353877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2020-02-03","0.0778886949936277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2020-02-05","-0.273037265347337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2020-02-07","-0.225475098185297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2020-02-09","-0.687111302125106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2020-02-11","-0.32547751355432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-02-13","-0.468383414126662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2020-02-15","-0.260092608038294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-02-17","-0.0141652785197293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-02-19","-0.209481816267055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-02-21","1.53128805094786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2020-02-23","0.658436111120839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2020-02-25","0.000425597624706064","0.000425597624706064","0.0602294009992974","-0.0884754851848245","0.215278020827748","0.000425597624706064","0.000425597624706064","0.000425597624706064","-0.0598038033745913","-0.214852423203042","0.0889010828095306","0","0","0"
"19","2020-02-27","0.134927774589618","0.135353372214324","0.0907446533091869","-0.0673763832404639","0.233973534197032","0.135353372214324","0.135353372214324","0.135353372214324","0.0441831212804311","-0.0990457596074138","0.202304157830082","0","0","0"
"20","2020-02-29","0.188184790556451","0.323538162770775","0.107521975047938","-0.0580823792173813","0.25528377149721","0.323538162770775","0.323538162770775","0.323538162770775","0.0806628155085125","-0.0670989809407594","0.246267169773832","0","0","0"
"21","2020-03-02","0.0733350450288093","0.396873207799584","0.0967873525712839","-0.0651873941727922","0.250358783049785","0.396873207799584","0.396873207799584","0.396873207799584","-0.0234523075424746","-0.177023738020976","0.138522439201601","0","0","0"
"22","2020-03-04","0.0387032786997126","0.435576486499297","0.0966569873470848","-0.0790644873927501","0.261075610160408","0.493530195146669","0.317808720406834","0.657948817959992","-0.0579537086473723","-0.222372331460695","0.117767766092463","-0.0579537086473723","-0.222372331460695","0.117767766092463"
"23","2020-03-06","-0.0270296279603319","0.408546858538965","0.0975386755449748","-0.0866818788024493","0.280235716344186","0.591068870691644","0.295030052106811","0.869337196875114","-0.124568303505307","-0.307265344304518","0.0596522508421174","-0.182522012152679","-0.460790338336149","0.113516806432154"
"24","2020-03-08","-0.0310431799361677","0.377503678602797","0.0971633427778514","-0.108511122781628","0.288748085709141","0.688232213469495","0.26079873934482","1.09238931429414","-0.128206522714019","-0.319791265645309","0.0774679428454601","-0.310728534866698","-0.714885635691346","0.116704939257977"
"25","2020-03-10","-0.0817549833034308","0.295748695299366","0.0974313765502218","-0.108959675526995","0.299551156254615","0.785663590019717","0.198123959333463","1.32962705301663","-0.179186359853653","-0.381306139558045","0.0272046922235645","-0.489914894720351","-1.03387835771727","0.0976247359659035"
"26","2020-03-12","-0.0654878572952602","0.230260838004106","0.0977242214791922","-0.124825204541361","0.313900798632743","0.883387811498909","0.15042404625529","1.58962832771424",NA,NA,NA,NA,NA,NA
"27","2020-03-14","-0.0790229240776039","0.151237913926502","0.0976989435483177","-0.129131162893698","0.319998417040933","0.981086755047227","0.0922225940672747","1.84960716693494",NA,NA,NA,NA,NA,NA
"28","2020-03-16","-0.030782105632468","0.120455808294034","0.0968711174383588","-0.140665904319503","0.318517807932677","1.07795787248559","0.0298697966114677","2.10248221975352",NA,NA,NA,NA,NA,NA
"29","2020-03-18","-0.0529370028863743","0.0675188054076599","0.0970359488658428","-0.155894182476116","0.340634721483955","1.17499382135143","-0.0460097470151272","2.36767794210075",NA,NA,NA,NA,NA,NA
"30","2020-03-20","-0.0406627202343306","0.0268560851733293","0.0966756338331769","-0.160122518392592","0.342733542029416","1.27166945518461","-0.167811914571642","2.63895621812202",NA,NA,NA,NA,NA,NA
"31","2020-03-22","-0.011539504014471","0.0153165811588583","0.0962906138864879","-0.172101596217984","0.354616485842783","1.36796006907109","-0.289931104266507","2.93001429558517",NA,NA,NA,NA,NA,NA
"32","2020-03-24","-0.0409559649590405","-0.0256393838001823","0.0962745757082197","-0.171286487946336","0.360704635119896","1.46423464477931","-0.386552658106752","3.23174505261522",NA,NA,NA,NA,NA,NA
