"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"Average",-0.0374128262263514,0.0253559634892079,-0.0379015090842775,0.0926703780757601,0.0326080337199184,-0.0627687897155594,-0.130083204302112,0.000488682857926056,0.0326080337199184,-2.47550402658827,-5.13028047060716,0.0192728964187873,1.28601043828593,0.05,0.0256821829855538
"Cumulative",-0.149651304905406,0.101423853956832,-0.15160603633711,0.37068151230304,0.130432134879674,-0.251075158862237,-0.520332817208446,0.00195473143170422,0.130432134879674,-2.47550402658827,-5.13028047060716,0.0192728964187873,1.28601043828593,0.05,0.0256821829855538
