"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"Average",0.092812023090069,0.0340098168140063,-0.0332687462678328,0.102823172251928,0.0350680761265333,0.0588022062760627,-0.0100111491618587,0.126080769357902,0.0350680761265333,1.7289774478246,-0.294360572907755,3.7071875466844,1.03111628969701,0.05,0.0473420260782347
"Cumulative",0.371248092360276,0.136039267256025,-0.133074985071331,0.411292689007711,0.140272304506133,0.235208825104251,-0.0400445966474348,0.504323077431607,0.140272304506133,1.7289774478246,-0.294360572907755,3.7071875466844,1.03111628969701,0.05,0.0473420260782347
