"","datesnames","response","cum.response","point.pred","point.pred.lower","point.pred.upper","cum.pred","cum.pred.lower","cum.pred.upper","point.effect","point.effect.lower","point.effect.upper","cum.effect","cum.effect.lower","cum.effect.upper"
"1","2020-01-22","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2020-01-24","0.693147180559945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2020-01-26","0.405465108108164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2020-01-28","0.287682072451781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2020-01-30","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2020-02-01","1.09861228866811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2020-02-03","0.22314355131421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2020-02-05","0.23638877806423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2020-02-07","0.233614851181505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2020-02-09","0.0408219945202548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2020-02-11","0.113328685307003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-02-13","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2020-02-15","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-02-17","0.0689928714869517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-02-19","0.0327898228229908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-02-21","1.88413278935907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2020-02-23","1.0821374514646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2020-02-25","0.484229206733962","0.484229206733962","0.502340544209033","0.259936533864128","0.742811890608686","0.484229206733962","0.484229206733962","0.484229206733962","-0.0181113374750712","-0.258582683874724","0.224292672869834","0","0","0"
"19","2020-02-27","0.591985729121123","1.07621493585508","0.511892645552872","0.271300521801374","0.742291822876735","1.07621493585508","1.07621493585508","1.07621493585508","0.0800930835682508","-0.150306093755612","0.320685207319749","0","0","0"
"20","2020-02-29","0.578685350655773","1.65490028651086","0.496198529077672","0.255914212459783","0.718159563906622","1.65490028651086","1.65490028651086","1.65490028651086","0.0824868215781009","-0.139474213250849","0.32277113819599","0","0","0"
"21","2020-03-02","0.319319157394965","1.97421944390582","0.450499867085904","0.218297589032592","0.709119372459999","1.97421944390582","1.97421944390582","1.97421944390582","-0.131180709690939","-0.389800215065034","0.101021568362373","0","0","0"
"22","2020-03-04","0.259787973787432","2.23400741769325","0.45034341589116","0.198267571273814","0.726882503110323","2.42456285979698","2.17248701517964","2.70110194701615","-0.190555442103728","-0.46709452932289","0.0615204025136181","-0.190555442103728","-0.467094529322891","0.0615204025136178"
"23","2020-03-06","0.159498896111225","2.39350631380448","0.451753904561496","0.175605047309542","0.739291155884844","2.87631676435848","2.4372550100889","3.3471436602155","-0.292255008450271","-0.579792259773618","-0.0161061511983166","-0.482810450553998","-0.953637346411019","-0.0437486962844216"
"24","2020-03-08","0.103781839596026","2.49728815340051","0.451161778105928","0.149058076420832","0.760254090493744","3.32747854246441","2.68336687734113","3.99629487866962","-0.347379938509902","-0.656472250897717","-0.045276236824806","-0.8301903890639","-1.49900672526911","-0.186078723940624"
"25","2020-03-10","0.0268445336598333","2.52413268706034","0.451506566921167","0.126908910805855","0.765158270432598","3.77898510938557","2.88947460674688","4.6645161342553","-0.424662033261333","-0.738313736772765","-0.100064377146022","-1.25485242232523","-2.14038344719496","-0.36534191968654"
"26","2020-03-12","0.0462961361658234","2.57042882322616","0.451955582911794","0.120193356694774","0.797361987564175","4.23094069229737","3.10863259323031","5.34971340829328",NA,NA,NA,NA,NA,NA
"27","2020-03-14","0.0272031816657332","2.5976320048919","0.451918608180389","0.104799908662959","0.808024636752864","4.68285930047776","3.30303671665133","6.03496490560445",NA,NA,NA,NA,NA,NA
"28","2020-03-16","0.0183806179469634","2.61601262283886","0.450680943122025","0.0819788949961562","0.828834380020737","5.13354024359978","3.48185469573857","6.74795492326012",NA,NA,NA,NA,NA,NA
"29","2020-03-18","0.0212633394031343","2.63727596224199","0.451001974445973","0.0844529748728932","0.828809441533972","5.58454221804575","3.66497819433236","7.48004650127866",NA,NA,NA,NA,NA,NA
"30","2020-03-20","0.028012379522135","2.66528834176413","0.450422643305469","0.0681358473551806","0.839262715461445","6.03496486135122","3.8050680705413","8.2168087954089",NA,NA,NA,NA,NA,NA
"31","2020-03-22","0.0350913198112703","2.7003796615754","0.449819686892388","0.0494379380639827","0.852754637446746","6.48478454824361","3.9701992542903","8.93081131151423",NA,NA,NA,NA,NA,NA
"32","2020-03-24","0.00844543301773548","2.70882509459313","0.44980622110557","0.0309402489049251","0.860607515401787","6.93459076934918","4.07569110584601","9.6833477620264",NA,NA,NA,NA,NA,NA
"33","2020-03-26","0.0223228439860854","2.73114793857922","0.449906929348599","0.0166115647127192","0.880353749900925","7.38449769869778","4.19407897969054","10.4621600243806",NA,NA,NA,NA,NA,NA
