"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"Average",0.145510315131995,0.256853057144033,0.108812892880971,0.419787792800562,0.0786147408258436,-0.111342742012039,-0.274277477668568,0.036697422251023,0.0786147408258436,-0.43348809334826,-1.06783808889907,0.142873215756371,0.306068931785225,0.05,0.0686333534015653
"Cumulative",0.582041260527978,1.02741222857613,0.435251571523886,1.67915117120225,0.314458963303374,-0.445370968048154,-1.09710991067427,0.146789689004092,0.314458963303374,-0.43348809334826,-1.06783808889907,0.142873215756371,0.306068931785225,0.05,0.0686333534015653
