"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"Average",0.250143000465284,0.271280990968285,0.205251555868536,0.337193946362511,0.0334146198543304,-0.0211379905030015,-0.0870509458972267,0.0448914445967483,0.0334146198543304,-0.0779191731331911,-0.320888483879815,0.165479506826176,0.123173465767223,0.05,0.256358902463449
"Cumulative",1.00057200186114,1.08512396387314,0.821006223474142,1.34877578545004,0.133658479417322,-0.0845519620120059,-0.348203783588907,0.179565778386993,0.133658479417322,-0.0779191731331911,-0.320888483879815,0.165479506826176,0.123173465767223,0.05,0.256358902463449
