"","datesnames","response","cum.response","point.pred","point.pred.lower","point.pred.upper","cum.pred","cum.pred.lower","cum.pred.upper","point.effect","point.effect.lower","point.effect.upper","cum.effect","cum.effect.lower","cum.effect.upper"
"1","2020-02-26","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2020-02-28","4.60517018598809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2020-03-01","1.09861228866811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2020-03-03","1.29928298413026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2020-03-05","1.12846525181779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2020-03-07","0.385662480811984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2020-03-09","0.148420005118273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2020-03-11","0.382208245943898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2020-03-13","0.455188543460594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2020-03-15","0.243823756551749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2020-03-17","0.251963989849702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-03-19","0.405465108108164","0.405465108108164","0.368406332734941","0.202589803744345","0.499076037751765","0.405465108108164","0.405465108108164","0.405465108108164","0.0370587753732226","-0.0936109296436015","0.202875304363818","0","0","0"
"13","2020-03-21","0.360002734031407","0.765467842139571","0.333340996557443","0.180950633447022","0.468792167609082","0.765467842139571","0.765467842139571","0.765467842139571","0.0266617374739637","-0.108789433577675","0.179052100584384","0","0","0"
"14","2020-03-23","0.217631559406694","0.983099401546265","0.269541820394909","0.150389896502041","0.433081072306111","0.983099401546265","0.983099401546265","0.983099401546265","-0.0519102609882149","-0.215449512899417","0.0672416629046529","0","0","0"
"15","2020-03-25","0.22586094429071","1.20896034583697","0.255710725228089","0.130979692113607","0.432785479429528","1.20896034583697","1.20896034583697","1.20896034583697","-0.0298497809373794","-0.206924535138818","0.094881252177103","0","0","0"
"16","2020-03-27","0.188633570536849","1.39759391637382","0.255954283759396","0.106673168406003","0.441822441963354","1.46491462959637","1.31563351424298","1.65078278780033","-0.0673207132225466","-0.253188871426505","0.0819604021308457","-0.0673207132225466","-0.253188871426505","0.0819604021308455"
"17","2020-03-29","0.136336443552131","1.53393035992595","0.256987141215069","0.0870018069573934","0.468280964335849","1.72190177081144","1.45289616487156","2.04602889731303","-0.120650697662938","-0.331944520783718","0.0493346365947376","-0.187971410885485","-0.512098537387073","0.0810341950543956"
"18","2020-03-31","0.106830023637187","1.64076038356314","0.25695219530467","0.0642355247709874","0.469443184854924","1.97885396611611","1.55917883703932","2.45827184595299","-0.150122171667483","-0.362613161217737","0.0425944988661995","-0.338093582552968","-0.817511462389845","0.0815815465238261"
"19","2020-04-02","0.150241222801811","1.79100160636495","0.257518608296997","0.0447710019590566","0.498238120630317","2.23637257441311","1.64421191736086","2.88811151703922","-0.107277385495186","-0.347996897828506","0.105470220842754","-0.445370968048154","-1.09710991067427","0.146789689004092"
"20","2020-04-04","0.0716680869733661","1.86266969333832","0.256827502826487","0.022530264803705","0.495262234961216","2.49320007723959","1.72442774463813","3.32072976937883",NA,NA,NA,NA,NA,NA
"21","2020-04-06","0.0974250907089509","1.96009478404727","0.256832918202506","0.0198096146325072","0.501978912102611","2.7500329954421","1.80303877013434","3.74990848554718",NA,NA,NA,NA,NA,NA
"22","2020-04-08","0.0339869086814089","1.99408169272868","0.256101805887404","0.00315621924914833","0.518534970788677","3.0061348013295","1.85218710618074","4.19830736762286",NA,NA,NA,NA,NA,NA
