"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"Average",0.0830929733003738,0.388862129010389,0.0304540083102708,0.758351845228076,0.184481649921835,-0.305769155710015,-0.675258871927702,0.0526389649901031,0.184481649921835,-0.786317650649509,-1.73649944685064,0.13536665327648,0.47441403047224,0.05,0.046046046046046
"Cumulative",0.332371893201495,1.55544851604156,0.121816033241083,3.0334073809123,0.73792659968734,-1.22307662284006,-2.70103548771081,0.210555859960412,0.73792659968734,-0.786317650649509,-1.73649944685064,0.13536665327648,0.47441403047224,0.05,0.046046046046046
