"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"Average",0.163187978248204,0.36617622842444,0.250222773670571,0.470982461130493,0.0562715598987643,-0.202988250176236,-0.307794482882288,-0.0870347954223661,0.0562715598987643,-0.554345788774003,-0.840563802316296,-0.237685542277973,0.153673437898702,0.05,0.00100160256410256
"Cumulative",0.652751912992818,1.46470491369776,1.00089109468228,1.88392984452197,0.225086239595057,-0.811953000704944,-1.23117793152915,-0.348139181689464,0.225086239595057,-0.554345788774003,-0.840563802316296,-0.237685542277973,0.153673437898702,0.05,0.00100160256410256
