"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"Average",0.132771035869864,0.210306331715606,0.0031416164989759,0.418573814600635,0.10288408110948,-0.0775352958457411,-0.285802778730771,0.129629419370887,0.10288408110948,-0.368677895778198,-1.35898323364443,0.61638381647103,0.489210573310786,0.05,0.215086034413766
"Cumulative",0.531084143479458,0.841225326862422,0.0125664659959036,1.67429525840254,0.411536324437919,-0.310141183382965,-1.14321111492308,0.518517677483549,0.411536324437919,-0.368677895778198,-1.35898323364443,0.61638381647103,0.489210573310786,0.05,0.215086034413766
